요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
영광의원,내과,원주시,127.9386777,37.3676198
한마음 소아청소년과의원,내과,춘천시,127.7501374,37.880073
박동훈내과의원,내과,원주시,127.928795,37.3462366
권재활의학과의원,내과,춘천시,127.7233376,37.8772875
연세남부정형외과의원,내과,원주시,127.9557254,37.3420809
고려외과의원,내과,원주시,127.9352372,37.3559999
진부성심의원,내과,평창군,128.5581717,37.6364588
김성중내과의원,내과,춘천시,127.7319754,37.8618287
최경훈내과의원,내과,원주시,127.9474327,37.3495291
Dr.구의원,내과,원주시,127.9484815,37.3310468
한기철내과의원,내과,강릉시,128.8776272,37.7642131
화천연세의원,내과,화천군,127.7042091,38.1030399
All바른의원,내과,동해시,129.1091632,37.5482742
세중힐링의원,내과,춘천시,127.7287035,37.8689016
김인수정형외과의원,내과,동해시,129.1150224,37.5228662
도담내과의원,내과,원주시,127.9333489,37.3617393
조아가정의학과의원,내과,동해시,129.114226,37.5203766
이화코난소아청소년과의원,내과,태백시,128.992796,37.1717717
박관영정형외과의원,내과,춘천시,127.750665,37.8552434
동해금강의원,내과,동해시,129.1066052,37.5034504
양구세브란스 가정의학과의원,내과,양구군,127.9883835,38.1012963
명석진 내과의원,내과,춘천시,127.7537849,37.867306
부곡의원,내과,동해시,129.1015261,37.5385698
철원열린의원,내과,철원군,127.2222725,38.2078958
주안내과의원,내과,춘천시,127.7452409,37.8510191
연세이상무신경과의원,내과,춘천시,127.7503481,37.8801477
튼튼의원,내과,양구군,127.9887111,38.1043556
임수빈내과의원,내과,원주시,127.9287734,37.335933
원주의원,내과,원주시,127.9461524,37.3537541
속초바다의원,내과,속초시,128.5915378,38.2045652
다나연세의원,내과,춘천시,127.7272221,37.8797093
365성모가정의학과의원,내과,춘천시,127.7486855,37.8820972
연세신영내과의원,내과,강릉시,128.8969302,37.7549326
김진봉내과의원,내과,춘천시,127.7201749,37.8679122
봄내아이 소아청소년과의원,내과,춘천시,127.7375259,37.8535241
근덕세란의원,내과,삼척시,129.2258501,37.3802925
세가온산부인과의원,내과,강릉시,128.8923474,37.7682777
21세기바른정형외과의원,내과,춘천시,127.7372527,37.8639941
강남제이스타의원,내과,원주시,127.9313437,37.343816
삼성조은내과의원,내과,원주시,127.9312335,37.3341487
설악보건의료소비자생활협동조합 진영의원,내과,속초시,128.5922983,38.2057293
춘천마음벗의원,내과,춘천시,127.7501374,37.880073
주천제일의원,내과,영월군,128.2676625,37.2705588
연세굿모닝내과의원,내과,원주시,127.9725155,37.341715
윤덕형내과의원,내과,춘천시,127.7503301,37.8551213
연세진의원,내과,동해시,129.1084087,37.492828
이상호내과의원,내과,속초시,128.5785904,38.1921319
밝은미래의원,내과,양구군,127.9884012,38.1037079
흥업성모의원,내과,원주시,127.9203165,37.3028412
김윤호안과의원,내과,삼척시,129.1639203,37.4413375
신샘내과의원,내과,원주시,127.9474327,37.3495291
중앙메디칼연합의원,내과,원주시,127.9521831,37.3492849
닥터음가정의학과의원,내과,속초시,128.5794386,38.1909025
전창호내과의원,내과,춘천시,127.7201096,37.876118
원주의료복지사회적협동조합밝음의원,내과,원주시,127.9513799,37.3484836
신준현신경과의원,내과,원주시,127.9285578,37.3337993
죠훈신경외과의원,내과,원주시,127.9788386,37.3254059
서울드림의원,내과,홍천군,127.8815204,37.6903573
횡계고려의원,내과,평창군,128.7081932,37.6721407
홍현일내과의원,내과,강릉시,128.8976716,37.7553336
기쁨가정의학과의원,내과,속초시,128.5922701,38.1870391
정봉기내과의원,내과,춘천시,127.755563,37.8929584
박찬우신경외과의원,내과,평창군,128.560002,37.638531
서울노앤기내과의원,내과,속초시,128.5795054,38.1982739
정성플러스의원,내과,홍천군,127.6873348,37.6523371
오스정형외과의원,내과,원주시,127.9322679,37.3456433
원주마디정형외과의원,내과,원주시,127.9583215,37.3249113
꿈에의원,내과,원주시,127.95585,37.3219654
아산제일정형외과의원,내과,강릉시,128.8982657,37.7565271
가온의원,내과,태백시,128.9919692,37.1706235
화인가정의원,내과,원주시,127.8731714,37.3824014
한림성심의원,내과,화천군,127.5204173,38.0710401
365열린사랑의원,내과,원주시,127.9261786,37.3315842
이재현내과의원,내과,동해시,129.1102081,37.485907
새샘의원,내과,평창군,128.3699251,37.3236442
아산퍼스트마취통증의학과의원,내과,삼척시,129.1637519,37.4425304
전병선정신건강의학과의원,내과,삼척시,129.1636287,37.4408532
더사랑소아청소년과의원,내과,원주시,127.9677913,37.3386067
쾌의원,내과,강릉시,128.9052279,37.7516869
박명옥내과의원,내과,영월군,128.4683839,37.1843146
제일몸편한의원,내과,속초시,128.5828453,38.2023059
좋은 마음 정신건강의학과 의원,내과,원주시,127.9293537,37.3438737
고려제일의원,내과,원주시,127.7494614,37.2080369
법무부 춘천소년원 부속의원,내과,춘천시,127.7626282,37.8457427
탑속편한의원,내과,속초시,128.5746259,38.2070773
초당의원,내과,강릉시,128.9152144,37.784336
강릉바른정형외과의원,내과,강릉시,128.8942075,37.7538462
우리아이소아청소년과의원,내과,원주시,127.956006,37.3221526
더나은정형외과의원,내과,강릉시,128.8982164,37.7544235
연세봄재활의학과의원,내과,원주시,127.9436931,37.344005
연세고운맘소아청소년과의원,내과,원주시,127.9278637,37.3361438
수앤영산부인과의원,내과,춘천시,127.7289024,37.8788481
까르르 하나 소아청소년과 의원,내과,춘천시,127.7477797,37.8824913
부부소아청소년과의원,내과,원주시,127.8293112,37.3238795
속초강내과의원,내과,속초시,128.5945497,38.1902066
만종의원,내과,원주시,127.8979784,37.337911
동송제일정형외과의원,내과,철원군,127.2179103,38.207824
햇살따뜻한의원,내과,춘천시,127.7186205,37.8637836
원주교도소부속의원,내과,원주시,127.9279317,37.34029
춘천교도소부속의원,내과,춘천시,127.7582994,37.8506831
명성메디칼의원,내과,원주시,127.9550891,37.3568544
지정내과의원,내과,원주시,127.8705794,37.3785403
연세혁신내과의원,내과,원주시,127.9799833,37.3234965
청담엠의원,내과,춘천시,127.7278818,37.87878
세가온소아청소년과의원,내과,강릉시,128.8923474,37.7682777
성심더편한내과의원,내과,삼척시,129.1637519,37.4425304
타토아의원 강릉점,내과,강릉시,128.8982657,37.7565271
봄내랑내과의원,내과,춘천시,127.750513,37.8795144
예수의원,내과,횡성군,128.2151282,37.5124698
춘천드림마취통증의학과의원,내과,춘천시,127.7448581,37.851124
동해프라임내과의원,내과,동해시,129.1150224,37.5228662
속초튼튼마취통증의학과의원,내과,속초시,128.5779689,38.1975885
스마일가정의학과의원,내과,강릉시,128.9199562,37.7546597
우리메디의원,내과,춘천시,127.7385546,37.9113569
원주시민의원,내과,원주시,127.9550598,37.3421181
리안의원,내과,동해시,129.126191,37.4822847
조은가정의원,내과,원주시,127.9520232,37.3837375
위드내과의원,내과,강릉시,128.8778692,37.7651376
강원북부교도소부속의원,내과,속초시,128.5605926,38.2147595
두드림내과의원,내과,춘천시,127.7340769,37.9075288
이재형봄빛내과의원,내과,횡성군,127.9866302,37.487369
원주위대한내과의원,내과,원주시,127.9280282,37.3332833
제로마취통증의학과의원,내과,원주시,127.9496766,37.3302107
팀하트의원,내과,춘천시,127.7201087,37.8636757
혜현의원,내과,강릉시,128.8274198,37.8938272
늘찬소아청소년과의원,내과,춘천시,127.7335699,37.9089597
서울황내과의원,내과,원주시,127.9308182,37.3344196
박찬우365의원,내과,춘천시,127.7264996,37.8550619
연세늘이비인후과의원,내과,원주시,127.9312335,37.3341487
큰나무이비인후과의원,내과,춘천시,127.7208602,37.8675179
동해제일내과의원,내과,동해시,129.1085081,37.4859413
제11기동사단의무근무대의원,내과,홍천군,127.8615803,37.6927792
연세 호 내과의원,내과,태백시,128.9919692,37.1706235
더맑은신경과의원,내과,동해시,129.1088937,37.4926963
연세속이편한내과의원,내과,동해시,129.1088937,37.4926963
동해튼튼마취통증의학과의원,내과,동해시,129.1152178,37.5222543
마디온정형외과의원,내과,춘천시,127.7275217,37.8545577
오렌지가정의원,내과,원주시,127.9276521,37.3456889
송제일 전종민내과의원,내과,속초시,128.5863583,38.2019094
숲이비인후과의원,내과,원주시,127.9302984,37.343921
이미영샘내과의원,내과,원주시,127.9717075,37.3410021
곽엄섭내과의원,내과,원주시,127.9476112,37.3817193
그랜드연합내과의원,내과,춘천시,127.7262581,37.8795065
엠디(MD)서울내과의원,내과,속초시,128.5862698,38.2012797
현내보건지소,내과,고성군,128.4236226,38.4992723
대관령보건지소,내과,평창군,128.7040625,37.6742024
거진보건지소,내과,고성군,128.4519751,38.4458648
용평보건지소,내과,평창군,128.4163731,37.5898356
봉평보건지소,내과,평창군,128.380731,37.6163335
근덕보건지소,내과,삼척시,129.2283781,37.3804439
대화보건지소,내과,평창군,128.4574355,37.501395
동해시보건소,내과,동해시,129.1171161,37.5228646
강원도 고성군보건소,내과,고성군,128.4720022,38.3773033
삼화보건지소,내과,동해시,129.0676214,37.4884058
춘천시북산면보건지소,내과,춘천시,127.8860458,37.9872931
신북읍보건지소,내과,춘천시,127.7462251,37.9258903
365다담은한방병원,내과,춘천시,127.7352717,37.8762547
화천군보건의료원,내과,화천군,127.7090784,38.1072753
우리아이소아청소년과의원,내과,원주시,127.956006,37.3221526
스마일가정의학과의원,내과,강릉시,128.9199562,37.7546597
홍재활의학과의원,내과,원주시,127.9504155,37.349332
고은미래의원,내과,원주시,127.9287734,37.335933
김재권내과의원,내과,강릉시,128.8972134,37.7556773
연세마디의원,내과,강릉시,128.8972134,37.7556773
김병호내과의원,내과,태백시,128.9906931,37.1741278
한빛소아청소년과의원,내과,원주시,127.9519942,37.3840035
창문외과의원,내과,원주시,127.9322618,37.343555
한사랑마취통증의학과의원,내과,속초시,128.5843226,38.2017351
김태영내과의원,내과,속초시,128.5724665,38.1988717
서울아산의원,내과,속초시,128.5857959,38.2013459
도담도담소아청소년과의원,내과,강릉시,128.8972134,37.7556773
삼성조은내과의원,내과,원주시,127.9312335,37.3341487
앨리스의원,내과,원주시,127.955823,37.3418974
서울튼튼신경외과의원,내과,원주시,127.9487726,37.350809
조비뇨기과의원,내과,속초시,128.5900447,38.2023079
정외과의원,내과,화천군,127.5217394,38.0707515
베스트비뇨기과의원,내과,속초시,128.5795054,38.1982739
강남마취통증의학과의원,내과,강릉시,128.8948671,37.753216
위드내과의원,내과,강릉시,128.8778692,37.7651376
다나신경외과의원,내과,춘천시,127.7272221,37.8797093
튼튼의원,내과,양구군,127.9887111,38.1043556
고은미래의원,내과,원주시,127.9287734,37.335933
강남마취통증의학과의원,내과,강릉시,128.8948671,37.753216
우리아이소아청소년과의원,내과,원주시,127.956006,37.3221526
고은의원,내과,원주시,127.9283142,37.3471028
포인트피부과의원,내과,춘천시,127.7292441,37.8791348
우리아이소아청소년과의원,내과,원주시,127.956006,37.3221526
튼튼의원,내과,양구군,127.9887111,38.1043556
고려외과의원,내과,원주시,127.9352372,37.3559999
삼성조은내과의원,내과,원주시,127.9312335,37.3341487
고은미래의원,내과,원주시,127.9287734,37.335933
이승훈내과의원,내과,춘천시,127.7264336,37.8795873
삼성조은내과의원,내과,원주시,127.9312335,37.3341487
두드림내과의원,내과,춘천시,127.7340769,37.9075288
미드림의원,내과,원주시,127.929959,37.3444803
우리메디의원,내과,춘천시,127.7385546,37.9113569
고은미래의원,내과,원주시,127.9287734,37.335933
더편한정형외과의원,내과,원주시,127.9474327,37.3495291
연세맑은내과의원,내과,원주시,127.9497785,37.3295387
더편한정형외과의원,내과,원주시,127.9474327,37.3495291
튼튼의원,내과,양구군,127.9887111,38.1043556
사랑마취통증의학과의원,내과,춘천시,127.7264996,37.8550619
더편한정형외과의원,내과,원주시,127.9474327,37.3495291
연세맑은내과의원,내과,원주시,127.9497785,37.3295387
더나은정형외과의원,내과,강릉시,128.8982164,37.7544235
고은미래의원,내과,원주시,127.9287734,37.335933
마디튼튼마취통증의학과의원,내과,원주시,127.9307231,37.3335166
스마일가정의학과의원,내과,강릉시,128.9199562,37.7546597
마디튼튼마취통증의학과의원,내과,원주시,127.9307231,37.3335166
남면보건지소,내과,영월군,128.407738,37.1902877
한사랑마취통증의학과의원,내과,속초시,128.5843226,38.2017351
이재현내과의원,내과,동해시,129.1102081,37.485907
한사랑마취통증의학과의원,내과,속초시,128.5843226,38.2017351
튼튼의원,내과,양구군,127.9887111,38.1043556
호산부인과의원,내과,춘천시,127.7398383,37.8575025
고은미래의원,내과,원주시,127.9287734,37.335933
고은미래의원,내과,원주시,127.9287734,37.335933
고은미래의원,내과,원주시,127.9287734,37.335933
더편한정형외과의원,내과,원주시,127.9474327,37.3495291
고은미래의원,내과,원주시,127.9287734,37.335933
조비뇨기과의원,내과,속초시,128.5900447,38.2023079
정외과의원,내과,화천군,127.5217394,38.0707515
정외과의원,내과,화천군,127.5217394,38.0707515
파란소아청소년과의원,내과,강릉시,128.8706925,37.7568689
조소아청소년과의원,내과,강릉시,128.876436,37.7650697
더편한정형외과의원,내과,원주시,127.9474327,37.3495291
고은미래의원,내과,원주시,127.9287734,37.335933
리안의원,내과,동해시,129.126191,37.4822847
우리아이소아청소년과의원,내과,원주시,127.956006,37.3221526
한비뇨기과의원,내과,홍천군,127.8801298,37.6894321
동면보건지소,내과,양구군,128.0436611,38.2025628
백두병원,내과,양구군,127.9967363,38.1225842
바른요양병원,내과,원주시,127.9908842,37.293156
성심연합의원,내과,속초시,128.5920849,38.218951
성심연합의원,내과,속초시,128.5920849,38.218951
미즈산부인과의원,내과,원주시,127.9322618,37.343555
호산부인과의원,내과,춘천시,127.7398383,37.8575025
강남마취통증의학과의원,내과,강릉시,128.8948671,37.753216
동해의원,내과,속초시,128.5926622,38.2111361
서울드림의원,내과,홍천군,127.8815204,37.6903573
하나통증의학과의원,내과,동해시,129.1138745,37.5218163
세안의원,내과,영월군,128.465639,37.1839746
영광의원,내과,원주시,127.9386777,37.3676198
다온정형외과의원,내과,춘천시,127.7525522,37.8676106
서울튼튼신경외과의원,내과,원주시,127.9487726,37.350809
서울튼튼신경외과의원,신경과,원주시,127.9487726,37.350809
다온정형외과의원,신경과,춘천시,127.7525522,37.8676106
하나통증의학과의원,신경과,동해시,129.1138745,37.5218163
인성병원,신경과,춘천시,127.7268737,37.8812798
바른요양병원,신경과,원주시,127.9908842,37.293156
고은미래의원,신경과,원주시,127.9287734,37.335933
마디튼튼마취통증의학과의원,신경과,원주시,127.9307231,37.3335166
더나은정형외과의원,신경과,강릉시,128.8982164,37.7544235
우리메디의원,신경과,춘천시,127.7385546,37.9113569
고은미래의원,신경과,원주시,127.9287734,37.335933
다나신경외과의원,신경과,춘천시,127.7272221,37.8797093
강남마취통증의학과의원,신경과,강릉시,128.8948671,37.753216
한사랑마취통증의학과의원,신경과,속초시,128.5843226,38.2017351
김재권내과의원,신경과,강릉시,128.8972134,37.7556773
삼화보건지소,신경과,동해시,129.0676214,37.4884058
춘천시북산면보건지소,신경과,춘천시,127.8860458,37.9872931
거진보건지소,신경과,고성군,128.4519751,38.4458648
이재형봄빛내과의원,신경과,횡성군,127.9866302,37.487369
서울황내과의원,신경과,원주시,127.9308182,37.3344196
두드림내과의원,신경과,춘천시,127.7340769,37.9075288
혜현의원,신경과,강릉시,128.8274198,37.8938272
연세 호 내과의원,신경과,태백시,128.9919692,37.1706235
동해튼튼마취통증의학과의원,신경과,동해시,129.1152178,37.5222543
더맑은신경과의원,신경과,동해시,129.1088937,37.4926963
동해제일내과의원,신경과,동해시,129.1085081,37.4859413
엠디(MD)서울내과의원,신경과,속초시,128.5862698,38.2012797
박찬우365의원,신경과,춘천시,127.7264996,37.8550619
새샘의원,신경과,평창군,128.3699251,37.3236442
아산퍼스트마취통증의학과의원,신경과,삼척시,129.1637519,37.4425304
신준현신경과의원,신경과,원주시,127.9285578,37.3337993
화인가정의원,신경과,원주시,127.8731714,37.3824014
기쁨가정의학과의원,신경과,속초시,128.5922701,38.1870391
정봉기내과의원,신경과,춘천시,127.755563,37.8929584
박찬우신경외과의원,신경과,평창군,128.560002,37.638531
서울노앤기내과의원,신경과,속초시,128.5795054,38.1982739
가온의원,신경과,태백시,128.9919692,37.1706235
원주마디정형외과의원,신경과,원주시,127.9583215,37.3249113
전병선정신건강의학과의원,신경과,삼척시,129.1636287,37.4408532
명성메디칼의원,신경과,원주시,127.9550891,37.3568544
쾌의원,신경과,강릉시,128.9052279,37.7516869
좋은 마음 정신건강의학과 의원,신경과,원주시,127.9293537,37.3438737
법무부 춘천소년원 부속의원,신경과,춘천시,127.7626282,37.8457427
성심더편한내과의원,신경과,삼척시,129.1637519,37.4425304
강릉바른정형외과의원,신경과,강릉시,128.8942075,37.7538462
우리아이소아청소년과의원,신경과,원주시,127.956006,37.3221526
이재현내과의원,신경과,동해시,129.1102081,37.485907
연세봄재활의학과의원,신경과,원주시,127.9436931,37.344005
지정내과의원,신경과,원주시,127.8705794,37.3785403
21세기바른정형외과의원,신경과,춘천시,127.7372527,37.8639941
연세이상무신경과의원,신경과,춘천시,127.7503481,37.8801477
삼성조은내과의원,신경과,원주시,127.9312335,37.3341487
주안내과의원,신경과,춘천시,127.7452409,37.8510191
신샘내과의원,신경과,원주시,127.9474327,37.3495291
철원열린의원,신경과,철원군,127.2222725,38.2078958
전창호내과의원,신경과,춘천시,127.7201096,37.876118
김진봉내과의원,신경과,춘천시,127.7201749,37.8679122
리온재활의학과의원,신경과,춘천시,127.7352717,37.8762547
양구세브란스 가정의학과의원,신경과,양구군,127.9883835,38.1012963
윤덕형내과의원,신경과,춘천시,127.7503301,37.8551213
임수빈신경과의원,신경과,강릉시,128.8990071,37.7583465
열린재활의학과의원,신경과,속초시,128.5791852,38.1912456
춘천정신건강의학과의원,신경과,춘천시,127.7390763,37.8573035
춘천마음벗의원,신경과,춘천시,127.7501374,37.880073
중앙메디칼연합의원,신경과,원주시,127.9521831,37.3492849
최경훈내과의원,신경과,원주시,127.9474327,37.3495291
다온재활의학과의원,신경과,원주시,127.9312335,37.3341487
한양정태열의원,신경과,원주시,127.9535652,37.3839794
사랑정신건강의학과의원,신경과,춘천시,127.7158638,37.8683518
Dr.신형직의비타민정신과의원,신경과,강릉시,128.8972134,37.7556773
아산마취통증의학과의원,신경과,춘천시,127.7233376,37.8772875
델포이내과의원,신경과,강릉시,128.8983757,37.7571557
안정신건강의학과의원,신경과,춘천시,127.7286278,37.8792388
연세본정형외과마취통증의학과의원,신경과,원주시,127.9717075,37.3410021
신주호정형외과의원,신경과,춘천시,127.7415799,37.8568439
성요셉의원,신경과,철원군,127.436973,38.2379355
김도훈재활의학과의원,신경과,춘천시,127.7508984,37.8789722
연세장상민재활의학과의원,신경과,원주시,127.8167199,37.3063384
도홍림이비인후과의원,신경과,원주시,127.9489794,37.3489558
박희홍의원,신경과,고성군,128.4557516,38.447096
성윤업내과의원,신경과,영월군,128.465951,37.1839023
세란신경과의원,신경과,강릉시,128.8986261,37.7556996
이상봉비뇨기과의원,신경과,원주시,127.9544838,37.3424591
민병철내과의원,신경과,춘천시,127.7501374,37.880073
봄내병원,신경과,춘천시,127.7340805,37.8762275
강봉선신경정신과의원,신경과,원주시,127.9486022,37.3319866
춘천예현병원,신경과,춘천시,127.6173423,37.8513108
베드로병원,신경과,춘천시,127.7353695,37.8659705
국립춘천병원,신경과,춘천시,,
장신경과의원,신경과,강릉시,128.8957413,37.7548073
김수일신경외과의원,신경과,태백시,128.9921718,37.1667415
엠앤비의원,신경과,속초시,128.5779689,38.1975885
