요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
달성군가창면보건지소,내과,대구달성군,128.6228183,35.8026898
달성군논공읍보건지소,내과,대구달성군,128.4199139,35.7743052
꽃담한방병원,내과,대구수성구,128.6261125,35.8620698
대구자생한방병원,내과,대구중구,128.5860059,35.8664278
잘보는한방병원,내과,대구달서구,128.5467564,35.8541925
수월한방병원,내과,대구북구,128.5915844,35.8890153
창한방병원,내과,대구달서구,128.5434833,35.852139
새로난한방병원,내과,대구수성구,128.6351853,35.8584778
수월한방병원,내과,대구북구,128.5915844,35.8890153
수월한방병원,내과,대구북구,128.5915844,35.8890153
대구S한방병원,내과,대구달서구,128.5484827,35.8540762
고려에이치한방병원,내과,대구수성구,128.6228833,35.8331355
리봄한방병원 대구점,내과,대구중구,128.5946495,35.8670088
광명한방병원,내과,대구달서구,128.534796,35.8185697
영남의원,내과,대구중구,128.6100435,35.868387
21세기내과의원,내과,대구수성구,128.6401431,35.8733292
영남의원,내과,대구중구,128.6100435,35.868387
영남의원,내과,대구중구,128.6100435,35.868387
강심내과의원,내과,대구중구,128.5976655,35.865193
파티마마취통증의학과의원,내과,대구남구,128.5567693,35.8361153
가나정형외과의원,내과,대구달성군,128.460505,35.6932523
파티마마취통증의학과의원,내과,대구남구,128.5567693,35.8361153
바른등신경외과의원,내과,대구수성구,128.6376026,35.8723922
속시원내과방사선과의원,내과,대구북구,128.6112316,35.8989007
미즈유외과의원,내과,대구수성구,128.6245489,35.8596202
오즈소아청소년과의원,내과,대구북구,128.6114256,35.9007956
이현연합의원,내과,대구서구,128.550567,35.8785661
혜민내과의원,내과,대구달서구,128.5245907,35.8139571
파티마마취통증의학과의원,내과,대구남구,128.5567693,35.8361153
상쾌한속내과의원,내과,대구수성구,128.6103385,35.8248029
킴스연합의원,내과,대구달서구,128.5462489,35.8203993
아이플러스소아청소년과의원,내과,대구달성군,128.4928919,35.8682678
한성병원,내과,대구북구,128.5978729,35.8762618
파티마내과의원,내과,대구남구,128.5692369,35.848131
21세기내과의원,내과,대구수성구,128.6401431,35.8733292
민트소아청소년과의원,내과,대구동구,128.6153433,35.8792992
다나을의원,내과,대구달서구,128.5456091,35.8437348
신세계재활의학과의원,내과,대구달서구,128.5393487,35.8433268
상쾌한속내과의원,내과,대구수성구,128.6103385,35.8248029
오즈소아청소년과의원,내과,대구북구,128.6114256,35.9007956
지니소아청소년과의원,내과,대구중구,128.5777942,35.86479
상쾌한속내과의원,내과,대구수성구,128.6103385,35.8248029
건강한속내과의원,내과,대구달서구,128.5243968,35.8244232
햇살소아청소년과의원,내과,대구동구,128.6157262,35.8726593
신세계병원,내과,대구북구,128.6134367,35.8975347
경북대학교병원,내과,대구중구,128.604703,35.8662525
곽병원,내과,대구중구,128.5885849,35.8710213
대구가톨릭대학교병원,내과,대구남구,128.5679969,35.8436078
대구의료원,내과,대구서구,128.540587,35.85964
계명대학교동산병원,내과,대구달서구,128.4801315,35.8538856
한국보훈복지의료공단 대구보훈병원,내과,대구달서구,128.5519785,35.8028206
영남대학교병원,내과,대구남구,128.58205,35.848107
의료법인구의료재단 구병원,내과,대구달서구,128.5414437,35.8506236
대구가톨릭대학교 칠곡가톨릭병원,내과,대구북구,128.5493894,35.9348614
대구파티마병원,내과,대구동구,128.6244071,35.8842611
(재)미리내천주성삼성직수도회천주성삼병원,내과,대구수성구,128.7057102,35.8402518
의료법인해정의료재단더좋은병원,내과,대구수성구,128.6185054,35.8546128
신세계병원,내과,대구북구,128.6134367,35.8975347
드림종합병원,내과,대구남구,128.5744911,35.8395584
삼일병원,내과,대구달서구,128.5535826,35.8324956
동인외과병원,내과,대구수성구,128.6334512,35.8700948
계명대학교대구동산병원,내과,대구중구,128.5831323,35.8694728
의료법인 백천의료재단 바로본병원,내과,대구동구,128.6151336,35.8684487
보광병원,내과,대구달서구,128.541672,35.8367287
의료법인명문의료재단 대구기독병원,내과,대구달서구,128.5568651,35.8570263
의료법인해성의료재단해성병원,내과,대구달서구,128.5028247,35.8551111
의료법인열경의료재단 허병원,내과,대구달서구,128.5395572,35.8336231
한성병원,내과,대구북구,128.5978729,35.8762618
(의)서봉의료재단 보강병원,내과,대구달서구,128.5256832,35.8137187
문성병원,내과,대구남구,128.570425,35.8487654
더블유병원,내과,대구달서구,128.5449481,35.8526313
성서병원,내과,대구달서구,128.4932205,35.8510574
나사렛종합병원,내과,대구달서구,128.5250947,35.8147003
의료법인춘곡의료재단수성메트로병원,내과,대구수성구,128.6460171,35.8594246
대구굿모닝병원,내과,대구남구,128.5740875,35.8530071
남산병원,내과,대구중구,128.5819099,35.8614705
인제재활병원,내과,대구수성구,128.611538,35.86164
세민병원,내과,대구서구,128.5640272,35.8716611
수성한미병원,내과,대구수성구,128.6193782,35.8591401
여성메디파크병원,내과,대구수성구,128.6246267,35.8545807
칠곡경북대학교병원,내과,대구북구,128.5646727,35.9564207
진병원,내과,대구동구,128.7133165,35.8662954
화원연세병원,내과,대구달성군,128.4933909,35.8016954
늘시원한위대항병원,내과,대구북구,128.6114256,35.9007956
새동산병원,내과,대구서구,128.5723962,35.8724694
의료법인강의료재단 강병원,내과,대구북구,128.5699055,35.8936726
침산제이병원,내과,대구북구,128.5860549,35.8889729
의료법인 일민의료재단 세강병원,내과,대구달서구,128.5516696,35.8368499
의료법인경동의료재단효성병원,내과,대구수성구,128.6127669,35.8427661
올곧은병원,내과,대구수성구,128.6343821,35.8713641
광개토병원,내과,대구중구,128.5938233,35.8661086
달서미즈맘병원,내과,대구달서구,128.5213554,35.8132898
대구병원,내과,대구북구,128.5487694,35.9132997
대구보건대학교병원,내과,대구북구,128.5576831,35.9427527
힘센병원,내과,대구남구,128.5989106,35.8451327
대구시티병원,내과,대구북구,128.6194685,35.8934682
대구삼선병원,내과,대구북구,128.5492292,35.9356101
제이병원,내과,대구서구,128.5491617,35.8551741
시지열린아동병원,내과,대구수성구,128.7052207,35.8403253
한가람병원,내과,대구동구,128.6415177,35.8904333
한영한마음아동병원,내과,대구남구,128.5559907,35.8346017
열린큰병원,내과,대구서구,128.5696568,35.8618134
한미병원,내과,대구달서구,128.5113827,35.8548379
이시아연세병원,내과,대구동구,128.6431243,35.9209151
열린중앙병원,내과,대구달성군,128.446507,35.7291311
의료법인 대구의료재단 케이병원,내과,대구북구,128.5471789,35.9277028
수성아동병원,내과,대구수성구,128.6163607,35.8540407
뉴라이프병원,내과,대구북구,128.6166278,35.8982864
푸른병원,내과,대구중구,128.5889798,35.8759034
에스병원,내과,대구달서구,128.5364255,35.8378831
더열린병원,내과,대구달서구,128.5385608,35.8511052
통합의료진흥원 전인병원,내과,대구남구,128.5694887,35.8432958
라파엘병원,내과,대구중구,128.5918417,35.8603954
척척병원,내과,대구북구,128.5502674,35.9421256
대명의료재단서대구병원,내과,대구서구,128.5529832,35.8696463
척탑병원,내과,대구중구,128.5827035,35.8654491
근로복지공단 대구병원,내과,대구북구,128.564003,35.9507998
한신병원,내과,대구서구,128.5566315,35.8633475
의료법인백산의료재단K마디병원,내과,대구북구,128.5739006,35.8881935
분홍빛으로병원,내과,대구중구,128.6033858,35.8671822
열린아동병원,내과,대구달서구,128.5357034,35.8495603
MS재건병원,내과,대구중구,128.6048872,35.8718541
행복한 병원,내과,대구달성군,128.4706272,35.6932874
최병원,내과,대구북구,128.6136267,35.8968007
의료법인상보의료재단 대구경상병원,내과,대구달서구,128.558434,35.8573412
리더스재활의학병원,내과,대구남구,128.5745263,35.8566214
의료법인 효민의료재단 큰사랑병원,내과,대구북구,128.6046858,35.884639
마디탄탄병원,내과,대구달서구,128.5367166,35.8190366
진천신라병원,내과,대구달서구,128.5169577,35.8110153
대구광역시시지노인전문병원,내과,대구수성구,128.7104698,35.8289669
효경지요양병원,내과,대구동구,128.642763,35.875849
휴요양병원,내과,대구달서구,128.5733124,35.8515526
아주조은요양병원,내과,대구서구,128.5552984,35.8752976
의료법인정목의료재단한패밀리요양병원,내과,대구수성구,128.623975,35.8313333
남대구요양병원,내과,대구서구,128.5571162,35.8858804
달성요양병원,내과,대구달성군,128.4286841,35.7772576
대구연세요양병원,내과,대구서구,128.5502538,35.8785344
성서요양병원,내과,대구달서구,128.5188084,35.8480203
메디암요양병원,내과,대구남구,128.5943723,35.8453695
의료법인 효민의료재단 대구큰사랑요양병원,내과,대구북구,128.6046858,35.884639
열린요양병원,내과,대구서구,128.5594579,35.8794581
대구광역시서부노인전문병원,내과,대구서구,128.5392242,35.859729
의료법인가창삼성의료재단 가창삼성요양병원,내과,대구달성군,128.6590379,35.736966
의료법인상보의료재단 대구경상요양병원,내과,대구달서구,128.558434,35.8573412
동대구요양병원,내과,대구동구,128.6312815,35.8836778
노아요양병원,내과,대구중구,128.6061447,35.8710989
뉴영대요양병원,내과,대구남구,128.5863261,35.843707
웰니스1004요양병원,내과,대구서구,128.5708323,35.8621397
제일효요양병원,내과,대구서구,128.56042,35.8789646
파티마요양병원,내과,대구동구,128.6227735,35.8833539
성요셉요양병원,내과,대구달성군,128.4536443,35.7210029
대구행복요양병원,내과,대구달서구,128.5274069,35.8145194
고은재활요양병원,내과,대구남구,128.5835024,35.8537318
가창파티마요양병원,내과,대구달성군,128.6497959,35.7499693
앞산요양병원,내과,대구남구,128.5826088,35.8418525
문요양병원,내과,대구북구,128.5480197,35.9153551
명덕효요양병원,내과,대구남구,128.5900107,35.8538173
뉴경대요양병원,내과,대구서구,128.5565618,35.8704672
아리채요양병원,내과,대구북구,128.56642,35.9589302
칠성요양병원,내과,대구북구,128.6054141,35.8752209
스위스요양병원,내과,대구수성구,128.6320564,35.8687583
상인요양병원,내과,대구달서구,128.5403242,35.8200265
한결요양병원,내과,대구달서구,128.5576107,35.8390229
대구요양병원,내과,대구남구,128.5811124,35.849172
수성요양병원,내과,대구수성구,128.6248981,35.843137
팔달요양병원,내과,대구서구,128.5666367,35.8887627
대덕의료재단 보람요양병원,내과,대구서구,128.570697,35.8654178
월배요양병원,내과,대구달서구,128.5272968,35.8151866
강북요양병원,내과,대구북구,128.5507763,35.9398743
대구명성요양병원,내과,대구달서구,128.5732156,35.8522044
송현효요양병원,내과,대구달서구,128.55027,35.8287407
재단법인티엘엠복지선교회예수의원,내과,대구달서구,128.567675,35.8485987
참좋은요양병원,내과,대구수성구,128.6147124,35.8662892
새결요양병원,내과,대구북구,128.5504568,35.9172789
M병원,내과,대구북구,128.5662077,35.8893868
권광인소아과의원,내과,대구서구,128.5472264,35.869285
열경의료재단동부허병원,내과,대구동구,128.6356375,35.8725071
수성중동병원,내과,대구수성구,128.6134431,35.8494037
서안병원,내과,대구달서구,128.5561483,35.8370393
의료법인배성의료재단 배성병원,내과,대구북구,,
신홍도요양병원,내과,대구달서구,128.5301261,35.8501307
인구보건복지협회가족보건의원,내과,대구서구,128.5558143,35.8690138
대영산부인과의원,내과,대구서구,128.5714729,35.8675878
수성제니스요양병원,내과,대구수성구,128.6243725,35.8359955
온빛병원,내과,대구동구,128.7026714,35.8783363
이시아요양병원,내과,대구동구,128.6406348,35.9391478
현내과연합의원,내과,대구서구,128.5670938,35.8886819
경대자연요양병원,내과,대구북구,128.617379,35.9426488
곽호순병원,내과,대구서구,128.5639573,35.8629484
황금요양병원,내과,대구수성구,128.6129863,35.8447146
사단법인대한결핵협회 대구경북지부부설복십자의원,내과,대구남구,128.5908685,35.847683
의료법인한성재단동아메디병원,내과,대구수성구,128.6336105,35.8277672
순천의원,내과,대구동구,128.7097619,35.8720217
다사요양병원,내과,대구달성군,128.4642372,35.8623645
양외과의원,내과,대구달성군,128.4451485,35.6935542
녹십자연합의원,내과,대구북구,128.5505452,35.943471
경대재활요양병원,내과,대구서구,128.5553458,35.8708157
대명휴요양병원,내과,대구남구,128.5669708,35.8390449
제이원병원,내과,대구서구,128.5565618,35.8704672
김가정의학과-외과의원,내과,대구북구,128.6049496,35.8926823
문양요양병원,내과,대구달성군,128.4403834,35.8529902
제이 미주병원,내과,대구달성군,128.4665367,35.8571674
해오름요양병원,내과,대구달서구,128.5542329,35.8331641
소원영외과의원,내과,대구서구,128.5709052,35.8739826
김신요양병원,내과,대구수성구,128.6131202,35.8458461
위드병원,내과,대구달서구,128.574215,35.8605719
서대구대동병원,내과,대구달서구,128.5390609,35.8512912
김약호내과의원,내과,대구서구,128.570988,35.8765051
대곡미래연합의원,내과,대구달서구,128.5342988,35.8072623
속건강장내과의원,내과,대구동구,128.7495552,35.8726639
은샘연합소아청소년과의원,내과,대구달서구,128.5449665,35.8219617
오영철내과의원,내과,대구달서구,128.5736446,35.8609446
박준호내과의원,내과,대구동구,128.6174948,35.8742368
박우용외과의원,내과,대구중구,128.6086179,35.8731821
서해진소아청소년과의원,내과,대구동구,128.6182559,35.8681354
곽소아과의원,내과,대구동구,128.6380191,35.8966923
다인연합의원,내과,대구동구,128.6170349,35.8711923
현대비뇨기과산부인과연합의원,내과,대구달서구,128.5055733,35.8551323
서남내과의원,내과,대구달서구,128.544869,35.853453
이균증내과의원,내과,대구서구,128.5712514,35.8680381
화원외과의원,내과,대구달성군,128.4995526,35.8041832
김종서내과의원,내과,대구북구,128.5819016,35.8811079
박정국내과의원,내과,대구달서구,128.5448475,35.8126621
장석락내과의원,내과,대구달서구,128.4975501,35.8557189
이용재내과의원,내과,대구동구,128.6387365,35.8733127
조준찬내과의원,내과,대구수성구,128.6136043,35.8601184
배덕수내과의원,내과,대구달서구,128.5470687,35.8368344
수성경대연합의원,내과,대구수성구,128.6154705,35.8541453
김일봉내과의원,내과,대구수성구,128.617888,35.865432
논공외과의원,내과,대구달성군,128.4485085,35.7271407
김신향소아과의원,내과,대구달서구,128.5445412,35.8414175
안태수외과의원,내과,대구동구,128.6347229,35.8741789
박상열내과의원,내과,대구남구,128.5883211,35.8565402
강구태희망정형외과의원,내과,대구중구,128.5992182,35.8642702
서혜상내과의원,내과,대구북구,128.5944796,35.8941917
케이엠지내과의원,내과,대구수성구,128.6289865,35.8603108
방촌연합의원,내과,대구동구,128.6637178,35.8824938
혜인소아청소년과의원,내과,대구수성구,128.6343674,35.8425449
제이스피부과의원,내과,대구달서구,128.5370929,35.819106
이승철내과의원,내과,대구북구,128.6103703,35.8992367
동대구정형외과의원,내과,대구북구,128.6108067,35.8802598
북대구의원,내과,대구북구,128.5481832,35.9144475
이광열내과의원,내과,대구남구,128.5728795,35.8389281
이병수내과의원,내과,대구서구,128.5694316,35.8617331
이원식내과의원,내과,대구수성구,128.6436367,35.8175944
권오종내과의원,내과,대구수성구,128.6172908,35.8533185
신수현소아청소년과의원,내과,대구북구,128.5559079,35.9320818
해동소아청소년과의원,내과,대구달성군,128.4652301,35.8582229
이정규내과의원,내과,대구남구,128.5901317,35.8444408
인성신경과의원,내과,대구북구,128.5504829,35.943624
영남의원,내과,대구중구,128.6100435,35.868387
영남속시원내과의원,내과,대구북구,128.591799,35.887646
김기호내과의원,내과,대구서구,128.5564158,35.8640082
김시환내과의원,내과,대구북구,128.6239759,35.8921113
시지합동내과의원,내과,대구수성구,128.7038207,35.8414849
김무원내과의원,내과,대구달서구,128.537422,35.8115374
(재)한국의학연구소대구분사무소부설의원,내과,대구중구,128.5980851,35.8708765
박현내과의원,내과,대구수성구,128.6396888,35.8215469
장발비뇨기과의원,내과,대구남구,128.5734186,35.8507587
성북우리들의원,내과,대구북구,128.5943587,35.8935044
현풍연합내과의원,내과,대구달성군,128.4454113,35.6949095
아세아연합의원,내과,대구서구,128.5560074,35.8624033
전석구내과의원,내과,대구북구,128.622573,35.8926552
선우속시원내과의원,내과,대구북구,128.547819,35.9308799
최찬오내과의원,내과,대구달서구,128.5534479,35.8560197
권석룡내과의원,내과,대구달서구,128.5521039,35.8310047
경대연합내과의원,내과,대구북구,128.5488076,35.9369993
고원섭내과의원,내과,대구북구,128.5571018,35.93149
정현대신경외과의원,내과,대구수성구,128.6136381,35.8520097
김필영내과의원,내과,대구달서구,128.5422573,35.8185269
김항재내과의원,내과,대구남구,128.5809367,35.8403445
율이비인후과의원,내과,대구남구,128.6022876,35.8393923
성누가종합내과외과의원,내과,대구중구,128.6021436,35.8636277
배철환내과의원,내과,대구수성구,128.6278791,35.8223731
이앤김연합내과의원,내과,대구동구,128.7017482,35.8700234
사회복지법인전석복지재단소망의원,내과,대구달서구,128.5741238,35.8584222
정태훈내과의원,내과,대구북구,128.5959669,35.8795652
나문주종합의원,내과,대구달서구,128.5323194,35.8315762
신현국정형외과의원,내과,대구남구,128.5923932,35.8454906
윤병헌내과의원,내과,대구달서구,128.573107,35.851071
황종문소아청소년과의원,내과,대구수성구,128.6098893,35.8412554
김광원내과의원,내과,대구수성구,128.6359206,35.8584596
윤덕구내과의원,내과,대구남구,128.556279,35.8352749
정우연합외과의원,내과,대구북구,128.5519566,35.9467871
여인석내과의원,내과,대구달서구,128.5317256,35.8285714
예일연합의원,내과,대구북구,128.5988481,35.9213059
칠곡대신의원,내과,대구북구,128.5527877,35.9280998
옥포의원,내과,대구달성군,128.4625274,35.7881274
김상준내과의원,내과,대구달성군,128.4446311,35.6954702
류외과연합의원,내과,대구북구,128.6199487,35.9065532
박시화내과의원,내과,대구북구,128.6021123,35.8759132
경일신경과내과의원,내과,대구달서구,128.5634328,35.8594303
이승표내과의원,내과,대구북구,128.6098994,35.8825797
동서정형외과의원,내과,대구북구,128.5486467,35.9319344
코코플러스이비인후과의원,내과,대구서구,128.549953,35.8627681
대덕연합소아과의원,내과,대구남구,128.5977025,35.8404234
최관수소아과의원,내과,대구동구,128.6333154,35.8858809
박은호외과의원,내과,대구서구,128.5565856,35.8631415
동서자애신경외과내과의원,내과,대구달서구,128.5369511,35.8183788
강동연합의원,내과,대구동구,128.7023356,35.8716838
박창순내과의원,내과,대구동구,128.6656295,35.881624
우리연합소아청소년과의원,내과,대구달서구,128.5292488,35.7990075
칠곡킴스연합의원,내과,대구북구,128.5505416,35.9451172
베드로신경외과의원,내과,대구북구,128.5669961,35.8892275
상인내과의원,내과,대구달서구,128.5437146,35.8142074
장시원속시원내과의원,내과,대구북구,128.5430152,35.9359611
반야월정형외과소아과의원,내과,대구동구,128.6989503,35.873184
김수동내과의원,내과,대구수성구,128.6392933,35.8216881
우리들내과소아청소년과의원,내과,대구서구,128.5715717,35.8791216
대곡소아과의원,내과,대구달서구,128.5360514,35.8071574
수성내과의원,내과,대구수성구,128.6179468,35.8539491
영진연합의원,내과,대구달서구,128.570451,35.8593377
조응래이비인후과의원,내과,대구서구,128.5712369,35.8675012
